DateTime,ALC,ALV,CDT,Control Point,DP,ECDW,ECW,Hrs,LCDW,LCW,PLC,Power,SP,Serialnumber,VFD_speed,DateTime
2021-10-05 05:30:00+00:00,417.1,443.0,41.05555555555556,13.61111111111111,752.2179887,23.055555555555554,17.77777777777778,67512.1,28.666666666666664,13.61111111111111,94.2,316.6,315.7798706,4710Q20221,0.0,2021-10-05 05:30:00
2021-10-05 05:45:00+00:00,399.1,441.8,40.44444444444444,13.61111111111111,723.949485,21.77777777777778,17.83333333333333,67512.1,27.5,13.61111111111111,90.1,302.1,308.8851136,4710Q20221,0.0,2021-10-05 05:45:00
2021-10-05 06:00:00+00:00,394.4,443.6,40.38888888888889,13.61111111111111,734.2916205,22.555555555555554,17.72222222222222,67513.1,27.944444444444443,13.666666666666668,89.0,301.2,317.158822,4710Q20221,0.0,2021-10-05 06:00:00
2021-10-05 06:15:00+00:00,417.6,445.0,41.11111111111111,13.61111111111111,775.6601625000001,23.833333333333336,17.72222222222222,67513.1,29.166666666666664,13.666666666666668,94.3,318.1,319.9167248,4710Q20221,0.0,2021-10-05 06:15:00
2021-10-05 06:30:00+00:00,425.5,443.0,41.666666666666664,13.61111111111111,790.8286279,24.833333333333336,17.77777777777778,67513.1,30.27777777777778,13.833333333333332,96.0,321.5,327.5009575,4710Q20221,0.0,2021-10-05 06:30:00
2021-10-05 06:45:00+00:00,421.0,443.1,41.83333333333333,13.61111111111111,777.0391139000001,24.444444444444443,17.83333333333333,67513.1,30.0,13.833333333333332,95.0,319.0,322.6746276,4710Q20221,0.0,2021-10-05 06:45:00
2021-10-05 07:00:00+00:00,418.6,442.0,41.22222222222222,13.61111111111111,745.3232317,23.055555555555554,17.77777777777778,67513.1,28.777777777777775,13.722222222222223,94.5,316.7,316.4693463,4710Q20221,0.0,2021-10-05 07:00:00
2021-10-05 07:15:00+00:00,408.0,443.5,40.833333333333336,13.61111111111111,730.844242,21.944444444444443,17.88888888888889,67513.1,27.83333333333333,13.555555555555554,92.1,309.3,310.264065,4710Q20221,0.0,2021-10-05 07:15:00
2021-10-05 07:30:00+00:00,391.7,445.5,40.33333333333333,13.61111111111111,734.2916205,21.833333333333332,17.83333333333333,67513.1,27.444444444444446,13.61111111111111,88.6,299.8,308.8851136,4710Q20221,0.0,2021-10-05 07:30:00
2021-10-05 07:45:00+00:00,409.6,444.1,40.72222222222222,13.61111111111111,747.3916588000001,22.83333333333333,17.88888888888889,67513.1,28.333333333333332,13.777777777777775,92.5,312.3,317.84829770000005,4710Q20221,0.0,2021-10-05 07:45:00
