DateTime,ALC,ALV,CDT,DP,ECDW,ECW,GV,LCDW,LCW,PLC,SP,Serialnumber,VFD_speed,Control Point,Power,DateTime
2023-07-10 15:30:00+00:00,193.125,596.485107421875,45.54222106933594,636.554736786377,22.604166666666668,7.929443783230251,11.6691312789917,26.415557861328125,8.169165717230898,56.46929931640625,233.72432979454047,1499J59408,0.0878940001130104,7.22273932562934,165.754638671875,2023-07-10 15:30:00
2023-07-10 15:45:00+00:00,192.1875,595.4627075195312,45.54222106933594,637.4045879681091,22.669999864366318,8.060554928249783,11.620067596435547,26.483887566460503,8.386667039659288,55.92105484008789,234.57423357909389,1499J59408,0.0878940001130104,7.22273932562934,163.97312927246094,2023-07-10 15:45:00
2023-07-10 16:45:00+00:00,165.9375,595.6671752929688,48.71888902452257,625.5066714238586,23.555001152886284,9.317777421739367,5.793447017669678,26.36972215440538,7.120831807454427,48.519737243652344,272.8175893598633,1499J59408,0.0878940001130104,7.22273932562934,145.4834747314453,2023-07-10 16:45:00
2023-07-10 17:00:00+00:00,157.5,594.0313110351562,50.803612603081596,602.3036721319733,22.84666697184245,9.188334147135416,3.7981514930725098,25.323888990614147,7.317778269449874,45.77851104736328,276.8999365163803,1499J59408,0.07812799513339996,7.22273932562934,126.4868621826172,2023-07-10 17:00:00
2023-07-10 17:15:00+00:00,160.3125,594.4402465820312,50.65333048502604,613.6086496739655,23.22222391764323,9.210001627604166,4.875096797943115,25.73166741265191,7.252500322129987,46.32675170898438,276.216994086792,1499J59408,0.0878940001130104,7.22273932562934,125.06193542480469,2023-07-10 17:15:00
2023-07-10 17:30:00+00:00,159.375,593.8268432617188,50.803612603081596,613.6086496739655,23.26666514078776,9.231666988796654,4.875096797943115,25.800001356336804,7.274445427788629,46.875,276.216994086792,1499J59408,0.09765999764204024,7.22273932562934,126.30177307128906,2023-07-10 17:30:00
2023-07-10 17:45:00+00:00,158.4375,594.0313110351562,50.61611175537109,610.2093501526795,23.089447021484375,9.253332349989149,4.875096797943115,25.61833275689019,7.296112908257379,46.32675170898438,275.3671429050599,1499J59408,0.0878940001130104,7.22273932562934,126.91625213623048,2023-07-10 17:45:00
2023-07-10 18:00:00+00:00,158.4375,592.8043823242188,50.61611175537109,607.6597966074829,22.95694139268663,9.231666988796654,4.875096797943115,25.52777608235677,7.296112908257379,46.32675170898438,275.3671429050599,1499J59408,0.07812799513339996,7.22273932562934,127.08479309082031,2023-07-10 18:00:00
2023-07-10 18:15:00+00:00,159.375,593.2133178710938,50.95389048258463,612.4990457604065,23.244442409939236,9.253332349989149,4.895719051361084,25.777223375108505,7.317778269449874,46.60087966918945,275.20076018112945,1499J59408,0.0878940001130104,7.22273932562934,127.15266418457031,2023-07-10 18:15:00
2023-07-10 18:30:00+00:00,163.125,591.9863891601562,50.57861328125,625.5066714238586,23.710556030273438,9.253332349989149,5.331460952758789,26.323890686035156,7.208612230088976,47.42324829101562,274.517344326149,1499J59408,0.07812799513339996,7.22273932562934,131.13665771484378,2023-07-10 18:30:00
2023-07-10 18:45:00+00:00,163.125,593.0088500976562,50.803612603081596,628.9060761507874,23.843888176812065,9.361110263400608,5.331460952758789,26.483887566460503,7.317778269449874,47.69736862182617,276.216994086792,1499J59408,0.07812799513339996,7.22273932562934,131.24375915527344,2023-07-10 18:45:00
2023-07-10 19:00:00+00:00,160.3125,593.0088500976562,50.991668701171875,620.9952430535889,23.42166476779514,9.10166634453668,4.46501350402832,26.18666754828559,7.142776913113068,46.875,273.5014786402359,1499J59408,0.07812799513339996,7.22273932562934,131.44088745117188,2023-07-10 19:00:00
2023-07-10 19:15:00+00:00,160.3125,593.4178466796875,51.029722425672745,622.10726669693,23.643887837727863,9.231666988796654,4.46501350402832,26.16388956705729,7.274445427788629,46.875,274.517344326149,1499J59408,0.0878940001130104,7.22273932562934,129.01689147949222,2023-07-10 19:15:00
2023-07-10 19:30:00+00:00,160.3125,593.0088500976562,51.14333258734809,622.10726669693,23.643887837727863,9.2963875664605,4.403889656066895,26.18666754828559,7.361666361490889,46.875,275.3671429050599,1499J59408,0.0878940001130104,7.22273932562934,129.08856201171878,2023-07-10 19:30:00
2023-07-10 19:45:00+00:00,161.25,592.19091796875,51.37166765001084,621.2574155151976,23.62166510687934,9.231666988796654,4.895719051361084,26.18666754828559,7.317778269449874,46.875,274.517344326149,1499J59408,0.0878940001130104,7.22273932562934,129.24301147460938,2023-07-10 19:45:00
2023-07-10 20:00:00+00:00,160.3125,593.0088500976562,50.87860955132378,614.4585008556977,23.06722429063585,9.2963875664605,5.0818443298339835,25.86777581108941,7.317778269449874,46.60087966918945,273.6674405415955,1499J59408,0.0878940001130104,7.22273932562934,128.97602844238278,2023-07-10 20:00:00
2023-07-10 20:15:00+00:00,160.3125,592.5999145507812,50.95389048258463,617.8580107882691,23.44388749864366,9.210001627604166,5.0818443298339835,25.981665717230904,7.274445427788629,46.875,272.8175893598633,1499J59408,0.0878940001130104,7.22273932562934,128.66867065429688,2023-07-10 20:15:00
2023-07-10 20:30:00+00:00,160.3125,592.19091796875,51.029722425672745,621.2574155151976,23.53277842203776,9.231666988796654,5.289741516113281,26.14111158582899,7.252500322129987,47.14912033081055,271.9677381781312,1499J59408,0.0878940001130104,7.22273932562934,128.61318969726562,2023-07-10 20:30:00
