,adjustedvalue,alertalarmtype,algorithm,description,eventdatetime,isalarm,isalert,isreset,lastvalue,maxalarmthresholdvalue,maxwarningthresholdvalue,metricName,metricNameChinese,metricid,metrickey,metricshortname,metrictype,minalarmthresholdvalue,minwarningthresholdvalue,path,serialnumber,targetvalue,timezone
29,156.2,Threshold,,,9/9/2023 4:00:00 AM -07:00,False,True,False,152.0,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
30,150.4,Threshold,,,9/9/2023 5:15:00 AM -07:00,False,False,True,157.1,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
31,155.1,Threshold,,,9/9/2023 8:15:00 PM -07:00,False,True,False,154.3,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
32,154.8,Threshold,,,9/9/2023 8:30:00 PM -07:00,False,False,True,155.1,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
33,155.1,Threshold,,,9/10/2023 3:45:00 AM -07:00,False,True,False,153.3,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
34,150.6,Threshold,,,9/10/2023 5:15:00 AM -07:00,False,False,True,156.4,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
35,155.1,Threshold,,,9/10/2023 9:15:00 PM -07:00,False,True,False,154.7,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
36,154.9,Threshold,,,9/10/2023 9:45:00 PM -07:00,False,False,True,155.3,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
37,155.2,Threshold,,,9/13/2023 7:15:00 PM -07:00,False,True,False,154.6,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
38,154.7,Threshold,,,9/13/2023 7:30:00 PM -07:00,False,False,True,155.2,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
39,155.4,Threshold,,,9/13/2023 8:45:00 PM -07:00,False,True,False,154.7,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
40,154.9,Threshold,,,9/13/2023 9:00:00 PM -07:00,False,False,True,155.4,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
41,155.4,Threshold,,,9/14/2023 6:00:00 PM -07:00,False,True,False,152.4,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
42,153.2,Threshold,,,9/14/2023 6:15:00 PM -07:00,False,False,True,155.4,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
43,155.4,Threshold,,,9/14/2023 7:30:00 PM -07:00,False,True,False,154.6,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
44,154.2,Threshold,,,9/14/2023 7:45:00 PM -07:00,False,False,True,155.4,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
45,155.7,Threshold,,,9/14/2023 8:45:00 PM -07:00,False,True,False,154.4,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
46,154.6,Threshold,,,9/14/2023 9:00:00 PM -07:00,False,False,True,155.7,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
47,155.2,Threshold,,,9/15/2023 8:00:00 PM -07:00,False,True,False,154.2,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
48,154.5,Threshold,,,9/15/2023 8:30:00 PM -07:00,False,False,True,155.6,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
49,2.0,Device,,,9/16/2023 8:45:00 PM -07:00,False,True,False,1.0,,,,,,MAINSTAT_SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2608Q18009/2023,2608Q18009,,America/Phoenix
50,1.0,Device,,,9/16/2023 9:45:00 PM -07:00,False,False,True,2.0,,,,,,MAINSTAT_SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2608Q18009/2023,2608Q18009,,America/Phoenix
51,155.5,Threshold,,,9/16/2023 10:00:00 PM -07:00,False,True,False,149.6,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
52,134.2,Threshold,,,9/16/2023 10:15:00 PM -07:00,False,False,True,155.5,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
53,156.0,Threshold,,,9/17/2023 4:45:00 AM -07:00,False,True,False,154.2,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
54,149.5,Threshold,,,9/17/2023 5:15:00 AM -07:00,False,False,True,156.8,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
55,155.2,Threshold,,,9/17/2023 4:15:00 PM -07:00,False,True,False,154.5,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
56,154.5,Threshold,,,9/17/2023 4:30:00 PM -07:00,False,False,True,155.2,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
57,155.2,Threshold,,,9/17/2023 5:15:00 PM -07:00,False,True,False,155.0,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
58,154.2,Threshold,,,9/17/2023 5:30:00 PM -07:00,False,False,True,155.2,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
59,155.7,Threshold,,,9/17/2023 5:45:00 PM -07:00,False,True,False,154.2,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
60,154.3,Threshold,,,9/17/2023 6:00:00 PM -07:00,False,False,True,155.7,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
61,155.1,Threshold,,,9/17/2023 9:45:00 PM -07:00,False,True,False,154.4,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
62,133.7,Threshold,,,9/17/2023 10:15:00 PM -07:00,False,False,True,155.3,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
63,2.0,Device,,,9/18/2023 7:15:00 AM -07:00,False,True,False,1.0,,,,,,MAINSTAT_SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2608Q18009/2023,2608Q18009,,America/Phoenix
64,1.0,Device,,,9/18/2023 7:30:00 AM -07:00,False,False,True,2.0,,,,,,MAINSTAT_SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2608Q18009/2023,2608Q18009,,America/Phoenix
65,155.2,Threshold,,,9/18/2023 8:15:00 PM -07:00,False,True,False,152.8,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
66,154.8,Threshold,,,9/18/2023 8:30:00 PM -07:00,False,False,True,155.2,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
67,155.6,Threshold,,,9/20/2023 8:15:00 PM -07:00,False,True,False,153.6,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
68,154.7,Threshold,,,9/20/2023 8:30:00 PM -07:00,False,False,True,155.6,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
69,155.2,Threshold,,,9/21/2023 6:00:00 PM -07:00,False,True,False,152.9,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
70,154.3,Threshold,,,9/21/2023 6:45:00 PM -07:00,False,False,True,155.3,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
71,155.4,Threshold,,,9/21/2023 7:15:00 PM -07:00,False,True,False,154.5,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
72,154.6,Threshold,,,9/21/2023 8:15:00 PM -07:00,False,False,True,155.1,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
73,155.5,Threshold,,,9/22/2023 7:15:00 PM -07:00,False,True,False,153.7,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
74,155.0,Threshold,,,9/22/2023 7:45:00 PM -07:00,False,False,True,155.4,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
75,156.0,Threshold,,,9/22/2023 8:45:00 PM -07:00,False,True,False,154.6,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
76,129.3,Threshold,,,9/22/2023 9:15:00 PM -07:00,False,False,True,155.9,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
77,2.0,Device,,,9/23/2023 8:45:00 PM -07:00,False,True,False,1.0,,,,,,MAINSTAT_SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2608Q18009/2023,2608Q18009,,America/Phoenix
78,1.0,Device,,,9/23/2023 9:00:00 PM -07:00,False,False,True,2.0,,,,,,MAINSTAT_SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2608Q18009/2023,2608Q18009,,America/Phoenix
79,155.2,Threshold,,,9/24/2023 4:15:00 PM -07:00,False,True,False,152.6,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
80,154.4,Threshold,,,9/24/2023 4:30:00 PM -07:00,False,False,True,155.2,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
81,155.2,Threshold,,,9/24/2023 4:45:00 PM -07:00,False,True,False,154.4,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
82,154.3,Threshold,,,9/24/2023 5:15:00 PM -07:00,False,False,True,155.1,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
83,155.5,Threshold,,,9/24/2023 5:45:00 PM -07:00,False,True,False,154.5,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
84,154.7,Threshold,,,9/24/2023 6:15:00 PM -07:00,False,False,True,155.9,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
85,155.5,Threshold,,,9/24/2023 6:30:00 PM -07:00,False,True,False,154.7,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
86,130.8,Threshold,,,9/24/2023 7:00:00 PM -07:00,False,False,True,157.0,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
87,2.0,Device,,,9/24/2023 8:45:00 PM -07:00,False,True,False,1.0,,,,,,MAINSTAT_SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2608Q18009/2023,2608Q18009,,America/Phoenix
88,1.0,Device,,,9/24/2023 9:00:00 PM -07:00,False,False,True,2.0,,,,,,MAINSTAT_SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2608Q18009/2023,2608Q18009,,America/Phoenix
89,2.0,Device,,,9/24/2023 9:30:00 PM -07:00,False,True,False,1.0,,,,,,MAINSTAT_SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2608Q18009/2023,2608Q18009,,America/Phoenix
90,155.1,Threshold,,,9/24/2023 9:45:00 PM -07:00,False,True,False,140.1,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
91,1.0,Device,,,9/24/2023 9:45:00 PM -07:00,False,False,True,2.0,,,,,,MAINSTAT_SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2608Q18009/2023,2608Q18009,,America/Phoenix
92,155.0,Threshold,,,9/24/2023 10:00:00 PM -07:00,False,False,True,155.1,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
93,156.1,Threshold,,,9/25/2023 6:15:00 PM -07:00,False,True,False,154.9,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
94,154.6,Threshold,,,9/25/2023 6:30:00 PM -07:00,False,False,True,156.1,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
95,155.1,Threshold,,,9/25/2023 6:45:00 PM -07:00,False,True,False,154.6,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
96,129.2,Threshold,,,9/25/2023 9:15:00 PM -07:00,False,False,True,156.2,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
97,155.2,Threshold,,,9/26/2023 7:15:00 PM -07:00,False,True,False,154.4,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
98,154.4,Threshold,,,9/26/2023 8:00:00 PM -07:00,False,False,True,155.3,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
99,155.5,Threshold,,,9/26/2023 8:45:00 PM -07:00,False,True,False,155.0,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
100,127.8,Threshold,,,9/26/2023 9:15:00 PM -07:00,False,False,True,155.6,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
101,155.7,Threshold,,,10/1/2023 4:30:00 PM -07:00,False,True,False,154.8,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
102,154.7,Threshold,,,10/1/2023 5:00:00 PM -07:00,False,False,True,155.1,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
103,155.4,Threshold,,,10/1/2023 5:30:00 PM -07:00,False,True,False,154.4,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
104,155.0,Threshold,,,10/1/2023 5:45:00 PM -07:00,False,False,True,155.4,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
105,156.1,Threshold,,,10/1/2023 6:15:00 PM -07:00,False,True,False,155.0,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
106,132.0,Threshold,,,10/1/2023 7:00:00 PM -07:00,False,False,True,155.6,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
107,155.4,Threshold,,,10/2/2023 6:00:00 PM -07:00,False,True,False,152.3,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
108,130.1,Threshold,,,10/2/2023 8:00:00 PM -07:00,False,False,True,156.4,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
109,155.9,Threshold,,,10/4/2023 6:30:00 PM -07:00,False,True,False,152.9,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
110,154.2,Threshold,,,10/4/2023 7:00:00 PM -07:00,False,False,True,155.5,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
111,155.9,Threshold,,,10/4/2023 7:15:00 PM -07:00,False,True,False,154.2,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
112,133.4,Threshold,,,10/4/2023 7:45:00 PM -07:00,False,False,True,155.2,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
113,155.1,Threshold,,,10/5/2023 6:15:00 PM -07:00,False,True,False,155.0,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
114,154.0,Threshold,,,10/5/2023 6:30:00 PM -07:00,False,False,True,155.1,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
115,155.9,Threshold,,,10/5/2023 7:00:00 PM -07:00,False,True,False,154.1,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
116,155.0,Threshold,,,10/5/2023 7:15:00 PM -07:00,False,False,True,155.9,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
117,155.1,Threshold,,,10/5/2023 7:30:00 PM -07:00,False,True,False,155.0,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
118,130.0,Threshold,,,10/5/2023 9:15:00 PM -07:00,False,False,True,155.5,175,155,,,,COMPRESS_MTRB,compThrustBrgTemp,,0,0,AlertAlarm/2608Q18009/2023,2608Q18009,0,America/Phoenix
119,3.0,Device,,,10/6/2023 10:15:00 AM -07:00,True,False,False,1.0,,,,,,MAINSTAT_SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2608Q18009/2023,2608Q18009,,America/Phoenix
120,1.0,Device,,,10/6/2023 11:00:00 AM -07:00,False,False,True,3.0,,,,,,MAINSTAT_SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2608Q18009/2023,2608Q18009,,America/Phoenix
