,AlertAlarmDateTime,SnapshotUrl,TimeZoneAbreviation,UtcOffsetMinutes,adjustedvalue,alertalarmtype,algorithm,description,eventdatetime,isalarm,isalert,isreset,lastvalue,maxalarmthresholdvalue,maxwarningthresholdvalue,metricName,metricNameChinese,metricid,metrickey,metricshortname,metrictype,minalarmthresholdvalue,minwarningthresholdvalue,path,serialnumber,targetvalue,timezone
91,2023-12-15T22:42:00,,,0.0,122,Device,,RUN CAPACITY LIMITED-LOW EVAP REFRIG TEMP,Dec 15 2023 10:42PM,False,True,True,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/5200Q64908/2023,5200Q64908,,America/Phoenix
92,2023-12-15T22:42:00,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu207150371310_2/2023/12/15/22/42/VU207150371310_2_1702680156,,0.0,123,Device,,RUN CAPACITY LIMITED-HIGH COMPRESSOR LIFT ,Dec 15 2023 10:42PM,False,True,False,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/5200Q64908/2023,5200Q64908,,America/Phoenix
93,,,,,2,Device,,,12/15/2023 3:52:19 PM -07:00,False,True,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/5200Q64908/2023,5200Q64908,,America/Phoenix
94,2023-12-15T23:07:00,,,0.0,2,Device,,System Alert Alarm,Dec 15 2023 11:07PM,False,False,True,,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/5200Q64908/2023,5200Q64908,,America/Phoenix
95,2023-12-15T23:07:00,,,0.0,123,Device,,RUN CAPACITY LIMITED-HIGH COMPRESSOR LIFT ,Dec 15 2023 11:07PM,False,True,True,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/5200Q64908/2023,5200Q64908,,America/Phoenix
96,,,,,3,Device,,,12/15/2023 4:12:19 PM -07:00,True,False,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/5200Q64908/2023,5200Q64908,,America/Phoenix
97,2023-12-15T23:22:00,,,0.0,3,Device,,System Alert Alarm,Dec 15 2023 11:22PM,False,False,True,,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/5200Q64908/2023,5200Q64908,,America/Phoenix
98,2023-12-20T07:33:00,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu207150371310_2/2023/12/20/7/33/VU207150371310_2_1703057617,,0.0,230,Device,,PROTECTIVE LIMIT-LOW CONDENSER WATER FLOW,Dec 20 2023  7:33AM,True,False,False,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/5200Q64908/2023,5200Q64908,,America/Phoenix
99,,,,,3,Device,,,12/20/2023 12:38:01 AM -07:00,True,False,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/5200Q64908/2023,5200Q64908,,America/Phoenix
100,2023-12-20T08:48:00,,,0.0,3,Device,,System Alert Alarm,Dec 20 2023  8:48AM,False,False,True,,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/5200Q64908/2023,5200Q64908,,America/Phoenix
101,2023-12-20T08:48:00,,,0.0,230,Device,,PROTECTIVE LIMIT-LOW CONDENSER WATER FLOW,Dec 20 2023  8:48AM,True,False,True,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/5200Q64908/2023,5200Q64908,,America/Phoenix
102,,,,,1,Device,,,12/20/2023 2:03:01 AM -07:00,True,False,False,0.0,,,,,,ALM,CH_ALARMRELAY,,,,AlertAlarm/5200Q64908/2023,5200Q64908,,America/Phoenix
103,2023-12-20T09:33:00,,,0.0,1,Device,,Alarm Relay,Dec 20 2023  9:33AM,False,False,True,,,,,,,ALM,CH_ALARMRELAY,,,,AlertAlarm/5200Q64908/2023,5200Q64908,,America/Phoenix
104,2023-12-20T09:49:00,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu207150371310_2/2023/12/20/9/49/VU207150371310_2_1703065750,,0.0,163,Device,,SENSOR ALERT-CONDENSER APPROACH,Dec 20 2023  9:49AM,False,True,False,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/5200Q64908/2023,5200Q64908,,America/Phoenix
0,2024-01-03T19:04:00,,,0.0,163,Device,,SENSOR ALERT-CONDENSER APPROACH,Jan  3 2024  7:04PM,False,True,True,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/5200Q64908/2024,5200Q64908,,America/Phoenix
1,2024-01-03T19:04:00,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu207150371310_2/2024/1/3/19/4/VU207150371310_2_1704308677,,0.0,122,Device,,RUN CAPACITY LIMITED-LOW EVAP REFRIG TEMP,Jan  3 2024  7:04PM,False,True,False,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/5200Q64908/2024,5200Q64908,,America/Phoenix
