,serialnumber,metrictype,metricid,metrickey,metricshortname,metricName,metricNameChinese,timezone,description,eventdatetime,adjustedvalue,targetvalue,minwarningthresholdvalue,maxwarningthresholdvalue,minalarmthresholdvalue,maxalarmthresholdvalue,lastvalue,path,alertalarmtype,isalert,isalarm,isreset,algorithm,AlertAlarmDateTime,TimeZoneAbreviation,SnapshotUrl,UtcOffsetMinutes
42,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,PROTECTIVE LIMIT-SPARE SAFETY DEVICE,Jul 20 2023  6:36AM,237,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,True,,2023-07-20T06:36:00,,,0.0
43,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,,8/1/2023 10:33:50 PM +03:00,3,,,,,,1.0,AlertAlarm/4604Q70013/2023,Device,False,True,False,,,,,
44,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,System Alert Alarm,Aug 10 2023  4:13AM,3,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,False,True,,2023-08-10T04:13:00,,,0.0
45,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,PROTECTIVE LIMIT-SPARE SAFETY DEVICE,Aug 22 2023  8:52AM,237,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,False,,2023-08-22T08:52:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu050685661110_7/2023/8/22/8/52/VU050685661110_7_1692694333,0.0
46,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,,8/22/2023 11:52:53 AM +03:00,3,,,,,,1.0,AlertAlarm/4604Q70013/2023,Device,False,True,False,,,,,
47,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,System Alert Alarm,Aug 27 2023  5:18PM,3,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,False,True,,2023-08-27T17:18:00,,,0.0
48,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,PROTECTIVE LIMIT-SPARE SAFETY DEVICE,Sep  2 2023  6:57AM,237,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,True,,2023-09-02T06:57:00,,,0.0
49,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,,9/10/2023 6:41:29 AM +03:00,3,,,,,,1.0,AlertAlarm/4604Q70013/2023,Device,False,True,False,,,,,
50,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,System Alert Alarm,Sep 10 2023  6:27PM,3,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,False,True,,2023-09-10T18:27:00,,,0.0
51,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,PROTECTIVE LIMIT-SPARE SAFETY DEVICE,Sep 10 2023  6:27PM,237,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,False,,2023-09-10T18:27:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu050685661110_7/2023/9/12/8/3/VU050685661110_7_1694370474,0.0
52,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,PROTECTIVE LIMIT-SPARE SAFETY DEVICE,Oct 10 2023 10:46AM,237,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,True,,2023-10-10T10:46:00,,,0.0
53,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,,10/17/2023 12:40:44 PM +03:00,3,,,,,,1.0,AlertAlarm/4604Q70013/2023,Device,False,True,False,,,,,
54,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,System Alert Alarm,Oct 22 2023  5:33PM,3,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,False,True,,2023-10-22T17:33:00,,,0.0
55,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,PROTECTIVE LIMIT-SPARE SAFETY DEVICE,Oct 22 2023  5:33PM,237,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,False,,2023-10-22T17:33:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu050685661110_7/2023/10/22/17/33/VU050685661110_7_1697996003,0.0
56,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,PROTECTIVE LIMIT-SPARE SAFETY DEVICE,Oct 25 2023  6:01AM,237,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,True,,2023-10-25T06:01:00,,,0.0
57,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,PROTECTIVE LIMIT-SPARE SAFETY DEVICE,Nov 12 2023  8:51AM,237,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,False,,2023-11-12T08:51:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu050685661110_7/2023/11/12/8/51/VU050685661110_7_1699779099,0.0
58,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,,11/12/2023 11:53:28 AM +03:00,3,,,,,,1.0,AlertAlarm/4604Q70013/2023,Device,False,True,False,,,,,
59,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,System Alert Alarm,Nov 19 2023 10:15AM,3,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,False,True,,2023-11-19T10:15:00,,,0.0
60,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,PROTECTIVE LIMIT-SPARE SAFETY DEVICE,Nov 19 2023 10:15AM,237,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,True,,2023-11-19T10:15:00,,,0.0
61,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,PROTECTIVE LIMIT-SPARE SAFETY DEVICE,Nov 21 2023  8:16PM,237,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,False,,2023-11-21T20:16:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu050685661110_7/2023/11/21/20/16/VU050685661110_7_1700597791,0.0
62,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,,11/21/2023 11:16:53 PM +03:00,3,,,,,,1.0,AlertAlarm/4604Q70013/2023,Device,False,True,False,,,,,
63,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,System Alert Alarm,Nov 30 2023  7:09AM,3,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,False,True,,2023-11-30T07:09:00,,,0.0
64,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,PROTECTIVE LIMIT-GUIDE VANE CALIBRATION,Dec 11 2023 10:35AM,253,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,False,,2023-12-11T10:35:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu050685661110_7/2023/12/11/10/35/VU050685661110_7_1702290943,0.0
65,4604Q70013,,,ALARM_03,CH_ALARM_03,,,Asia/Kuwait,POTENTIAL FREEZE-UP-EVAP PRESS/TEMP TOO LOW,Dec 21 2023  9:05AM,243,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,False,,2023-12-21T09:05:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu050685661110_7/2023/12/21/9/8/VU050685661110_7_1703149556,0.0
66,4604Q70013,,,ALARM_04,CH_ALARM_04,,,Asia/Kuwait,PROTECTIVE LIMIT-LOW CHILLED WATER  FLOW,Dec 21 2023  9:05AM,229,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,False,,2023-12-21T09:05:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu050685661110_7/2023/12/21/9/8/VU050685661110_7_1703149556,0.0
67,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,PROTECTIVE LIMIT-GUIDE VANE CALIBRATION,Dec 27 2023 11:26AM,253,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,True,,2023-12-27T11:26:00,,,0.0
68,4604Q70013,,,ALARM_03,CH_ALARM_03,,,Asia/Kuwait,POTENTIAL FREEZE-UP-EVAP PRESS/TEMP TOO LOW,Dec 27 2023 11:26AM,243,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,True,,2023-12-27T11:26:00,,,0.0
69,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,PROTECTIVE LIMIT-SPARE SAFETY DEVICE,Dec 28 2023  7:10AM,237,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,True,,2023-12-28T07:10:00,,,0.0
70,4604Q70013,,,ALARM_02,CH_ALARM_02,,,Asia/Kuwait,POTENTIAL FREEZE-UP-EVAP PRESS/TEMP TOO LOW,Dec 28 2023  7:10AM,243,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,False,,2023-12-28T07:10:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu050685661110_7/2023/12/28/7/10/VU050685661110_7_1703747432,0.0
71,4604Q70013,,,ALARM_03,CH_ALARM_03,,,Asia/Kuwait,PROTECTIVE LIMIT-SPARE SAFETY DEVICE,Dec 28 2023  7:17AM,237,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,False,,2023-12-28T07:17:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu050685661110_7/2023/12/28/7/17/VU050685661110_7_1703747832,0.0
72,4604Q70013,,,ALARM_04,CH_ALARM_04,,,Asia/Kuwait,PROTECTIVE LIMIT-LOW CHILLED WATER  FLOW,Dec 28 2023  7:27AM,229,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,True,,2023-12-28T07:27:00,,,0.0
73,4604Q70013,,,ALARM_02,CH_ALARM_02,,,Asia/Kuwait,POTENTIAL FREEZE-UP-EVAP PRESS/TEMP TOO LOW,Dec 28 2023  7:32AM,243,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,True,,2023-12-28T07:32:00,,,0.0
74,4604Q70013,,,ALARM_03,CH_ALARM_03,,,Asia/Kuwait,PROTECTIVE LIMIT-SPARE SAFETY DEVICE,Dec 28 2023  7:32AM,237,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,True,,2023-12-28T07:32:00,,,0.0
75,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,SENSOR ALERT-EVAPORATOR APPROACH,Dec 28 2023  7:41AM,162,,,,,,,AlertAlarm/4604Q70013/2023,Device,True,False,False,,2023-12-28T07:41:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu050685661110_7/2023/12/28/7/42/VU050685661110_7_1703749319,0.0
76,4604Q70013,,,ALARM_02,CH_ALARM_02,,,Asia/Kuwait,POTENTIAL FREEZE-UP-EVAP PRESS/TEMP TOO LOW,Dec 28 2023  7:41AM,243,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,False,,2023-12-28T07:41:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu050685661110_7/2023/12/28/7/42/VU050685661110_7_1703749319,0.0
77,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,,12/28/2023 10:42:08 AM +03:00,2,,,,,,1.0,AlertAlarm/4604Q70013/2023,Device,True,False,False,,,,,
78,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,System Alert Alarm,Dec 28 2023  7:47AM,2,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,False,True,,2023-12-28T07:47:00,,,0.0
79,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,SENSOR ALERT-EVAPORATOR APPROACH,Dec 28 2023  7:47AM,162,,,,,,,AlertAlarm/4604Q70013/2023,Device,True,False,True,,2023-12-28T07:47:00,,,0.0
80,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,SENSOR ALERT-EVAPORATOR APPROACH,Dec 28 2023  7:51AM,162,,,,,,,AlertAlarm/4604Q70013/2023,Device,True,False,False,,2023-12-28T07:51:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu050685661110_7/2023/12/28/7/51/VU050685661110_7_1703749874,0.0
81,4604Q70013,,,ALARM_03,CH_ALARM_03,,,Asia/Kuwait,PROTECTIVE LIMIT-SPARE SAFETY DEVICE,Dec 28 2023  7:51AM,237,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,False,,2023-12-28T07:51:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu050685661110_7/2023/12/28/7/51/VU050685661110_7_1703749874,0.0
82,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,,12/28/2023 10:57:08 AM +03:00,3,,,,,,1.0,AlertAlarm/4604Q70013/2023,Device,False,True,False,,,,,
83,4604Q70013,,,ALARM_02,CH_ALARM_02,,,Asia/Kuwait,POTENTIAL FREEZE-UP-EVAP PRESS/TEMP TOO LOW,Dec 28 2023  7:47AM,243,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,True,True,,2023-12-28T07:47:00,,,0.0
84,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,System Alert Alarm,Dec 30 2023 12:26PM,3,,,,,,,AlertAlarm/4604Q70013/2023,Device,False,False,True,,2023-12-30T12:26:00,,,0.0
85,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,SENSOR ALERT-EVAPORATOR APPROACH,Dec 30 2023 12:26PM,162,,,,,,,AlertAlarm/4604Q70013/2023,Device,True,False,True,,2023-12-30T12:26:00,,,0.0
0,4604Q70013,,,ALARM_03,CH_ALARM_03,,,Asia/Kuwait,PROTECTIVE LIMIT-SPARE SAFETY DEVICE,Mar 19 2024  8:37AM,237,,,,,,,AlertAlarm/4604Q70013/2024,Device,False,True,True,,2024-03-19T08:37:00,,,0.0
1,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,,3/19/2024 12:37:45 PM +03:00,3,,,,,,1.0,AlertAlarm/4604Q70013/2024,Device,False,True,False,,,,,
2,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,System Alert Alarm,Mar 20 2024  7:17AM,3,,,,,,,AlertAlarm/4604Q70013/2024,Device,False,False,True,,2024-03-20T07:17:00,,,0.0
3,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,,3/20/2024 10:32:52 PM +03:00,3,,,,,,1.0,AlertAlarm/4604Q70013/2024,Device,False,True,False,,,,,
4,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,System Alert Alarm,Mar 21 2024  9:17AM,3,,,,,,,AlertAlarm/4604Q70013/2024,Device,False,False,True,,2024-03-21T09:17:00,,,0.0
5,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,,3/21/2024 3:17:55 PM +03:00,3,,,,,,1.0,AlertAlarm/4604Q70013/2024,Device,False,True,False,,,,,
6,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,System Alert Alarm,Mar 25 2024  7:03AM,3,,,,,,,AlertAlarm/4604Q70013/2024,Device,False,False,True,,2024-03-25T07:03:00,,,0.0
