,serialnumber,metrictype,metricid,metrickey,metricshortname,metricName,metricNameChinese,timezone,description,eventdatetime,adjustedvalue,targetvalue,minwarningthresholdvalue,maxwarningthresholdvalue,minalarmthresholdvalue,maxalarmthresholdvalue,lastvalue,path,alertalarmtype,isalert,isalarm,isreset,algorithm,AlertAlarmDateTime,TimeZoneAbreviation,SnapshotUrl,UtcOffsetMinutes
10,1601Q6567,,,ALM,CH_ALARMRELAY,,,Asia/Calcutta,,11/29/2022 10:54:32 PM +05:30,1,,,,,,0.0,AlertAlarm/1601Q6567/2022,Device,False,True,False,,,,,
11,1601Q6567,,,ALM,CH_ALARMRELAY,,,Asia/Calcutta,Alarm Relay,Nov 29 2022  5:29PM,1,,,,,,,AlertAlarm/1601Q6567/2022,Device,False,False,True,,2022-11-29T17:29:00,,,0.0
12,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,12/21/2022 7:43:00 AM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2022,Device,True,False,False,,,,,
13,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Dec 21 2022  4:18AM,2,,,,,,,AlertAlarm/1601Q6567/2022,Device,False,False,True,,2022-12-21T04:18:00,,,0.0
14,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,12/21/2022 10:33:01 AM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2022,Device,True,False,False,,,,,
15,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,12/21/2022 12:08:01 PM +05:30,3,,,,,,2.0,AlertAlarm/1601Q6567/2022,Device,False,True,False,,,,,
16,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Dec 21 2022  6:43AM,3,,,,,,,AlertAlarm/1601Q6567/2022,Device,False,False,True,,2022-12-21T06:43:00,,,0.0
17,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,12/21/2022 12:13:01 PM +05:30,2,,,,,,3.0,AlertAlarm/1601Q6567/2022,Device,True,False,False,,,,,
18,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,12/21/2022 1:08:02 PM +05:30,3,,,,,,2.0,AlertAlarm/1601Q6567/2022,Device,False,True,False,,,,,
19,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Dec 21 2022  7:43AM,3,,,,,,,AlertAlarm/1601Q6567/2022,Device,False,False,True,,2022-12-21T07:43:00,,,0.0
20,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Dec 21 2022  7:43AM,2,,,,,,,AlertAlarm/1601Q6567/2022,Device,False,False,True,,2022-12-21T07:43:00,,,0.0
21,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,12/21/2022 1:18:02 PM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2022,Device,True,False,False,,,,,
22,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Dec 21 2022  3:38PM,2,,,,,,,AlertAlarm/1601Q6567/2022,Device,False,False,True,,2022-12-21T15:38:00,,,0.0
23,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,12/21/2022 9:13:05 PM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2022,Device,True,False,False,,,,,
24,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,12/21/2022 10:23:05 PM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2022,Device,True,False,False,,,,,
25,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Dec 22 2022 12:28AM,2,,,,,,,AlertAlarm/1601Q6567/2022,Device,False,False,True,,2022-12-22T00:28:00,,,0.0
26,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,12/22/2022 6:08:08 AM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2022,Device,True,False,False,,,,,
27,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Dec 22 2022  6:53AM,2,,,,,,,AlertAlarm/1601Q6567/2022,Device,False,False,True,,2022-12-22T06:53:00,,,0.0
28,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,12/22/2022 12:43:11 PM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2022,Device,True,False,False,,,,,
29,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Dec 23 2022 12:08PM,2,,,,,,,AlertAlarm/1601Q6567/2022,Device,False,False,True,,2022-12-23T12:08:00,,,0.0
30,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,12/23/2022 5:58:22 PM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2022,Device,True,False,False,,,,,
31,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Dec 23 2022 12:33PM,2,,,,,,,AlertAlarm/1601Q6567/2022,Device,False,False,True,,2022-12-23T12:33:00,,,0.0
32,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,12/23/2022 6:28:22 PM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2022,Device,True,False,False,,,,,
33,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Dec 25 2022  1:18AM,2,,,,,,,AlertAlarm/1601Q6567/2022,Device,False,False,True,,2022-12-25T01:18:00,,,0.0
34,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,12/25/2022 7:18:36 AM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2022,Device,True,False,False,,,,,
35,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,12/25/2022 10:35:57 AM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2022,Device,True,False,False,,,,,
36,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Dec 25 2022  5:25AM,2,,,,,,,AlertAlarm/1601Q6567/2022,Device,False,False,True,,2022-12-25T05:25:00,,,0.0
0,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,1/1/2023 11:44:34 AM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2023,Device,True,False,False,,,,,
1,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan  3 2023 11:44AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-03T11:44:00,,,0.0
2,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,1/3/2023 6:04:54 PM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2023,Device,True,False,False,,,,,
3,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan  6 2023  2:15PM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-06T14:15:00,,,0.0
4,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,1/6/2023 7:55:22 PM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2023,Device,True,False,False,,,,,
5,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan  6 2023  6:05PM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-06T18:05:00,,,0.0
6,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,1/6/2023 11:45:24 PM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2023,Device,True,False,False,,,,,
7,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan  9 2023 11:46AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-09T11:46:00,,,0.0
8,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,1/9/2023 5:26:43 PM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2023,Device,True,False,False,,,,,
9,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan 14 2023  3:37PM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-14T15:37:00,,,0.0
10,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,1/14/2023 10:32:32 PM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2023,Device,True,False,False,,,,,
11,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,1/15/2023 5:34:19 PM +05:30,3,,,,,,2.0,AlertAlarm/1601Q6567/2023,Device,False,True,False,,,,,
12,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan 15 2023  1:16PM,3,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-15T13:16:00,,,0.0
13,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,1/15/2023 6:46:45 PM +05:30,2,,,,,,3.0,AlertAlarm/1601Q6567/2023,Device,True,False,False,,,,,
14,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan 15 2023  1:31PM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-15T13:31:00,,,0.0
15,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,1/15/2023 9:41:46 PM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2023,Device,True,False,False,,,,,
16,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan 16 2023 10:16PM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-16T22:16:00,,,0.0
17,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,1/17/2023 4:06:58 AM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2023,Device,True,False,False,,,,,
18,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,1/18/2023 8:17:09 AM +05:30,3,,,,,,2.0,AlertAlarm/1601Q6567/2023,Device,False,True,False,,,,,
19,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan 18 2023  2:52AM,3,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-18T02:52:00,,,0.0
20,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan 18 2023  2:52AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-18T02:52:00,,,0.0
21,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,1/18/2023 8:27:09 AM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2023,Device,True,False,False,,,,,
22,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan 18 2023  9:27AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-18T09:27:00,,,0.0
23,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,1/18/2023 2:52:11 PM +05:30,3,,,,,,2.0,AlertAlarm/1601Q6567/2023,Device,False,True,False,,,,,
24,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,1/18/2023 6:03:13 PM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2023,Device,True,False,False,,,,,
25,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan 18 2023  6:50PM,3,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-18T18:50:00,,,0.0
26,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan 18 2023  6:50PM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-18T18:50:00,,,0.0
27,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,1/18/2023 11:57:08 PM +05:30,3,,,,,,2.0,AlertAlarm/1601Q6567/2023,Device,False,True,False,,,,,
28,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,1/19/2023 12:25:22 AM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2023,Device,True,False,False,,,,,
29,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan 19 2023  3:20AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-19T03:20:00,,,0.0
30,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,1/19/2023 10:40:25 AM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2023,Device,True,False,False,,,,,
31,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan 21 2023 11:30AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-21T11:30:00,,,0.0
32,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan 21 2023  2:50PM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-21T14:50:00,,,0.0
33,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan 22 2023  4:29AM,3,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-22T04:29:00,,,0.0
34,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan 22 2023  4:29AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-22T04:29:00,,,0.0
35,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan 22 2023  1:49PM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-22T13:49:00,,,0.0
36,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan 22 2023  3:34PM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-22T15:34:00,,,0.0
37,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan 24 2023  4:46PM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-24T16:46:00,,,0.0
38,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan 24 2023 11:01PM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-24T23:01:00,,,0.0
39,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan 26 2023  1:21AM,3,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-26T01:21:00,,,0.0
40,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan 26 2023  1:21AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-26T01:21:00,,,0.0
41,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan 26 2023 10:12PM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-26T22:12:00,,,0.0
42,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan 30 2023  2:02AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-30T02:02:00,,,0.0
43,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Jan 31 2023  6:59AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-01-31T06:59:00,,,0.0
44,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Feb 12 2023  6:04PM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-02-12T18:04:00,,,0.0
45,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Feb 13 2023  4:29AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-02-13T04:29:00,,,0.0
46,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Feb 13 2023  5:35AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-02-13T05:35:00,,,0.0
47,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Feb 15 2023  9:59AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-02-15T09:59:00,,,0.0
48,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Feb 16 2023  2:31AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-02-16T02:31:00,,,0.0
49,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Feb 16 2023  4:46AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-02-16T04:46:00,,,0.0
50,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Feb 16 2023 10:15PM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-02-16T22:15:00,,,0.0
51,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Feb 17 2023  3:49AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-02-17T03:49:00,,,0.0
52,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Mar 13 2023  3:28PM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-03-13T15:28:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/3/13/15/15/328818010145_1_1678721303,0.0
53,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Mar 13 2023  3:30PM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-03-13T15:30:00,,,0.0
54,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Mar 13 2023  3:30PM,3,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-03-13T15:30:00,,,0.0
55,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Mar 13 2023  3:30PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-03-13T15:30:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/3/13/15/17/328818010145_1_1678721426,0.0
56,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Mar 13 2023  6:40PM,3,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-03-13T18:40:00,,,0.0
57,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Mar 13 2023  6:40PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-03-13T18:40:00,,,0.0
58,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Mar 13 2023  6:40PM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-03-13T18:40:00,,,0.0
59,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Mar 13 2023  6:40PM,3,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-03-13T18:40:00,,,0.0
60,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,MOTOR OVERLOAD TRIP,Mar 13 2023  6:40PM,217,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,False,,2023-03-13T18:40:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/3/13/18/30/328818010145_1_1678732822,0.0
61,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Mar 13 2023  6:44PM,3,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-03-13T18:44:00,,,0.0
62,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,MOTOR OVERLOAD TRIP,Mar 13 2023  6:44PM,217,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,True,,2023-03-13T18:44:00,,,0.0
63,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Mar 13 2023  6:47PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-03-13T18:47:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/3/13/18/39/328818010145_1_1678733275,0.0
64,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,HIGH COND WATER FLOW,Mar 13 2023  6:48PM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-03-13T18:48:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/3/13/18/39/328818010145_1_1678733299,0.0
65,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Mar 13 2023  7:37PM,3,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-03-13T19:37:00,,,0.0
66,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Mar 13 2023  7:37PM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-03-13T19:37:00,,,0.0
67,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Mar 13 2023  7:37PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-03-13T19:37:00,,,0.0
68,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,HIGH COND WATER FLOW,Mar 13 2023  7:37PM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-03-13T19:37:00,,,0.0
69,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Mar 13 2023  7:37PM,3,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-03-13T19:37:00,,,0.0
70,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,MOTOR OVERLOAD TRIP,Mar 13 2023  7:37PM,217,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,False,,2023-03-13T19:37:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/3/13/19/40/328818010145_1_1678736241,0.0
71,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Mar 13 2023  9:06PM,3,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-03-13T21:06:00,,,0.0
72,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,MOTOR OVERLOAD TRIP,Mar 13 2023  9:06PM,217,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,True,,2023-03-13T21:06:00,,,0.0
73,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CHECK OIL FILTER,Mar 14 2023  4:07AM,142,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-03-14T04:07:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/3/14/3/58/328818010145_1_1678766843,0.0
74,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CHECK OIL FILTER,Mar 14 2023  4:07AM,142,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-03-14T04:07:00,,,0.0
75,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Mar 15 2023  1:53AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-03-15T01:53:00,,,0.0
